Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S03874,20,87,79,95,9.2,1
S03875,20,41,58,48,2.9,1
S03876,19,51,41,49,1.4,1
S03877,17,86,98,78,7.7,1
S03878,23,97,91,85,8.4,1
S03879,22,100,80,100,9.7,1
S03880,19,83,91,93,9.0,1
S03881,22,87,74,98,6.4,1
S03882,24,77,80,79,5.8,1
S03883,21,63,13,47,1.3,1
S03884,20,38,52,52,3.2,1
S03885,22,76,72,76,5.1,1
S03886,18,63,70,73,6.7,1
S03887,22,75,74,75,6.0,1
S03888,21,98,78,73,7.7,1
S03889,23,28,45,67,3.5,1
S03890,20,71,69,76,6.1,1
S03891,24,33,33,66,1.8,1
S03892,19,54,71,92,4.7,1
S03893,24,92,78,94,7.8,1
S03894,21,96,71,81,7.2,1
S03895,20,100,100,88,9.9,1
S03896,22,55,66,65,3.5,1
S03897,23,70,47,71,5.5,1
S03898,17,57,49,64,4.0,1
S03899,23,52,68,86,5.0,1
S03900,17,100,97,81,8.7,1
S03901,18,86,64,69,7.2,1
S03902,23,100,100,89,8.9,1
S03903,20,38,59,59,2.8,1
S03904,17,91,100,99,8.9,1
S03905,19,35,56,30,1.5,1
S03906,20,79,100,100,9.0,1
S03907,19,37,63,44,4.0,1
S03908,23,48,75,47,3.8,1
S03909,19,76,83,68,5.6,1
S03910,17,93,89,90,9.5,1
S03911,20,24,46,50,1.4,1
S03912,22,49,52,63,4.2,1
S03913,21,89,99,100,8.7,1
S03914,17,58,68,59,4.6,1
S03915,17,73,32,48,2.8,1
S03916,22,76,63,78,4.8,1
S03917,20,73,65,60,4.5,1
S03918,20,100,92,100,9.2,1
S03919,24,76,91,92,7.9,1
S03920,23,54,79,40,5.5,1
S03921,19,91,100,100,9.9,1
S03922,23,83,70,77,5.2,1
S03923,22,30,56,52,1.5,1
S03924,23,37,59,31,3.4,1
S03925,22,59,67,56,4.9,1
S03926,20,41,35,40,2.4,0
S03927,19,100,100,86,9.5,1
S03928,23,91,91,100,7.9,1
S03929,17,42,69,54,3.4,1
S03930,18,84,76,74,6.3,1
S03931,24,77,62,89,7.5,1
S03932,21,99,79,100,9.5,1
S03933,17,100,100,52,8.9,1
S03934,20,62,63,61,5.6,1
S03935,21,82,93,69,8.0,1
S03936,18,81,75,78,6.1,1
S03937,18,63,71,69,6.0,1
S03938,19,36,42,44,2.0,1
S03939,21,48,33,20,2.1,0
S03940,19,96,71,67,5.8,1
S03941,17,59,46,67,3.4,1
S03942,22,40,33,55,1.2,1
S03943,22,91,80,91,7.5,1
S03944,22,23,35,23,1.3,0
S03945,21,78,87,90,6.4,1
S03946,22,72,71,80,5.9,1
S03947,17,100,100,96,9.7,1
S03948,19,70,87,43,5.4,1
S03949,21,42,50,53,1.6,1
S03950,19,69,79,65,6.0,1
S03951,21,95,96,94,8.6,1
S03952,19,90,100,100,10.0,1
S03953,18,60,66,83,4.9,1
S03954,19,73,69,56,3.9,1
S03955,22,100,100,94,9.2,1
S03956,18,46,44,68,2.7,1
S03957,19,100,88,68,6.5,1
S03958,21,46,64,73,4.7,1
S03959,21,23,37,37,1.4,0
S03960,24,78,53,47,4.1,1
S03961,21,53,55,54,3.4,1
S03962,20,80,94,89,7.2,1
S03963,17,87,100,100,9.5,1
S03964,21,58,58,71,3.4,1
S03965,18,98,97,85,8.3,1
S03966,24,24,55,29,1.5,0
S03967,21,70,70,67,5.8,1
S03968,20,34,27,27,1.6,0
S03969,22,100,100,93,9.4,1
S03970,18,75,81,81,7.9,1
S03971,20,95,71,87,6.9,1
S03972,22,100,69,62,8.4,1
S03973,23,75,86,69,6.8,1
S03974,23,100,81,89,9.7,1
S03975,18,83,74,96,7.4,1
S03976,19,90,100,82,9.3,1
S03977,17,65,79,73,5.7,1
S03978,24,39,36,43,2.1,0
S03979,17,91,70,83,5.8,1
S03980,20,53,33,52,2.1,1
S03981,22,87,69,76,6.3,1
S03982,17,72,71,60,5.3,1
S03983,22,64,71,54,6.6,1
S03984,22,33,33,41,1.1,0
S03985,20,59,31,56,2.8,1
S03986,20,53,82,49,5.4,1
S03987,20,100,100,82,9.6,1
S03988,17,89,71,65,4.5,1
S03989,23,76,79,68,4.8,1
S03990,20,100,74,70,7.4,1
S03991,24,79,72,68,6.4,1
S03992,17,66,33,34,3.7,1
S03993,20,54,100,79,4.7,1
S03994,21,59,49,35,3.0,1
S03995,22,100,100,100,9.7,1
S03996,24,46,30,45,2.2,1
S03997,20,75,72,76,4.3,1
S03998,18,28,59,29,1.2,0
S03999,22,47,50,52,3.0,1
S04000,22,90,76,66,8.0,1
S04001,20,35,47,26,2.8,0
S04002,23,41,14,49,1.7,0
S04003,19,47,67,46,5.3,1
S04004,23,46,46,35,1.1,1
S04005,20,40,41,55,1.8,1
S04006,22,85,87,97,8.3,1
S04007,24,78,94,77,7.9,1
S04008,18,96,100,75,9.2,1
S04009,24,100,73,97,8.7,1
S04010,24,88,82,96,7.1,1
S04011,22,29,68,33,1.5,1
S04012,23,79,72,76,8.0,1
S04013,18,100,91,84,8.6,1
S04014,17,82,100,94,8.2,1
S04015,21,71,83,84,5.6,1
S04016,22,51,45,37,3.1,1
S04017,20,98,95,72,8.6,1
S04018,17,95,84,100,7.5,1
S04019,21,88,93,96,9.8,1
S04020,20,21,45,50,2.4,0
S04021,24,42,47,43,3.0,1
S04022,19,70,51,56,2.9,1
S04023,20,100,80,98,8.1,1
S04024,18,69,33,52,2.7,1
S04025,18,35,40,62,1.6,1
S04026,19,84,100,96,10.0,1
S04027,17,6,38,35,1.2,0
S04028,21,86,88,92,8.5,1
S04029,20,57,69,66,4.3,1
S04030,18,100,91,93,8.6,1
S04031,17,83,95,57,6.0,1
S04032,19,100,96,97,9.1,1
S04033,23,89,100,91,9.3,1
S04034,22,22,27,31,1.1,0
S04035,23,42,47,42,1.7,1
S04036,23,60,56,42,3.3,1
S04037,18,86,80,65,7.0,1
S04038,24,85,89,62,9.0,1
S04039,24,74,59,87,5.1,1
S04040,19,82,80,82,6.5,1
S04041,20,34,56,47,2.7,1
S04042,24,81,88,79,8.2,1
S04043,23,100,100,63,9.7,1
S04044,24,49,53,45,3.4,1
S04045,23,88,70,77,5.5,1
S04046,21,45,39,54,1.8,1
S04047,18,67,73,80,6.0,1
S04048,18,69,100,70,5.5,1
S04049,20,44,49,62,2.3,1
S04050,24,56,73,61,5.0,1
S04051,24,46,63,71,4.0,1
S04052,22,79,68,65,5.7,1
S04053,17,86,91,64,6.3,1
S04054,21,41,33,26,1.1,0
S04055,18,100,99,72,7.8,1
S04056,21,78,79,90,7.4,1
S04057,18,79,49,51,4.3,1
S04058,21,26,44,28,1.5,0
S04059,19,75,73,93,7.8,1
S04060,23,81,100,100,9.6,1
S04061,18,45,38,64,3.2,1
S04062,21,50,53,63,3.9,1
S04063,24,53,31,40,2.7,1
S04064,17,78,100,74,6.2,1
S04065,19,30,26,48,2.4,0
S04066,19,54,60,48,4.2,1
S04067,17,79,96,68,7.3,1
S04068,21,52,85,64,6.0,1
S04069,24,49,72,86,4.5,1
S04070,20,54,60,59,4.8,1
S04071,17,91,90,87,6.1,1
S04072,21,36,47,32,1.1,0
S04073,17,47,43,53,1.7,1
S04074,17,78,98,100,8.9,1
S04075,18,53,37,53,1.7,1
S04076,21,100,73,86,7.4,1
S04077,20,75,100,100,9.3,1
S04078,23,44,69,58,3.4,1
S04079,18,65,50,81,4.3,1
S04080,17,82,72,53,6.1,1
S04081,23,88,93,96,8.9,1
S04082,22,97,99,100,9.5,1
S04083,23,79,87,73,7.7,1
S04084,17,41,53,50,1.8,1
S04085,17,95,72,61,7.0,1
S04086,24,53,53,55,4.7,1
S04087,21,79,82,42,5.2,1
S04088,21,27,33,59,1.4,0
S04089,18,36,33,46,2.7,0
S04090,20,100,83,100,8.1,1
S04091,18,77,62,75,5.1,1
S04092,19,65,74,61,3.7,1
S04093,17,45,73,54,4.5,1
S04094,23,89,100,78,8.7,1
S04095,22,96,96,90,7.7,1
S04096,17,53,66,54,3.5,1
S04097,17,29,35,29,2.1,0
S04098,18,57,50,35,3.3,1
S04099,22,91,86,84,9.3,1
S04100,22,96,72,95,6.2,1
S04101,22,90,80,97,5.8,1
S04102,18,83,78,77,6.4,1
S04103,17,76,76,62,4.3,1
S04104,18,92,77,84,8.3,1
S04105,21,80,77,59,5.7,1
S04106,21,60,29,61,2.1,1
S04107,18,46,46,68,2.2,1
S04108,22,68,80,60,5.8,1
S04109,24,80,96,95,9.4,1
S04110,17,54,63,51,3.8,1
S04111,18,100,82,87,8.8,1
S04112,18,100,67,100,7.9,1
S04113,18,57,59,37,3.2,1
S04114,24,29,59,45,1.3,1
S04115,24,16,30,52,1.9,0
S04116,19,80,100,81,7.6,1
S04117,21,44,50,60,2.8,1
S04118,23,56,44,62,4.3,1
S04119,22,76,56,83,5.5,1
S04120,20,100,84,64,7.5,1
S04121,24,42,38,40,2.0,1
S04122,23,60,47,62,4.7,1
S04123,24,65,48,36,5.4,1
S04124,22,74,62,58,5.9,1
S04125,20,82,93,79,8.4,1
S04126,19,46,47,59,2.5,1
S04127,18,97,84,80,8.3,1
S04128,19,85,84,71,7.2,1
S04129,24,78,85,82,6.0,1
S04130,19,89,87,62,7.3,1
S04131,23,41,62,38,4.7,1
S04132,17,50,56,41,2.2,1
S04133,24,73,69,62,7.0,1
S04134,24,57,68,53,5.7,1
S04135,23,66,77,84,6.8,1
S04136,21,62,43,69,4.0,1
S04137,20,96,92,100,9.2,1
S04138,18,55,50,87,6.3,1
S04139,23,45,64,57,1.8,1
S04140,20,48,54,39,5.0,1
S04141,22,89,100,90,7.8,1
S04142,20,93,89,80,8.1,1
S04143,22,80,76,60,5.5,1
S04144,23,100,90,100,9.1,1
S04145,24,36,56,33,3.4,1
S04146,24,62,71,42,4.7,1
S04147,21,94,100,100,9.1,1
S04148,23,100,100,100,9.1,1
S04149,22,85,78,82,7.2,1
S04150,20,90,87,80,8.7,1
S04151,20,34,22,52,1.8,0
S04152,22,82,100,100,8.8,1
S04153,19,68,70,58,3.9,1
S04154,21,51,67,34,2.6,1
S04155,17,62,56,47,3.2,1
S04156,24,60,55,74,4.8,1
S04157,18,44,32,69,3.3,1
S04158,20,43,70,53,3.9,1
S04159,18,47,23,42,2.2,0
S04160,17,42,52,54,3.7,1
S04161,23,97,72,77,6.2,1
S04162,18,49,65,58,5.0,1
S04163,17,61,59,24,4.1,1
S04164,24,100,87,98,7.7,1
S04165,22,100,67,100,9.0,1
S04166,19,90,87,77,7.8,1
S04167,24,45,31,45,4.0,1
S04168,20,70,95,82,7.7,1
S04169,17,53,39,45,2.4,1
S04170,18,61,19,57,2.2,1
S04171,20,53,49,59,4.1,1
S04172,19,78,83,79,8.3,1
S04173,22,21,66,37,3.2,1
S04174,23,26,42,52,1.6,1
S04175,20,41,49,53,2.2,1
S04176,23,100,100,100,8.7,1
S04177,17,87,77,65,6.7,1
S04178,19,55,62,75,3.3,1
S04179,18,68,81,51,6.0,1
S04180,19,64,55,78,5.7,1
S04181,19,97,97,55,6.9,1
S04182,21,52,34,42,3.1,1
S04183,19,70,100,100,8.8,1
S04184,19,47,38,67,3.8,1
S04185,24,72,89,74,7.2,1
S04186,20,27,59,31,1.1,0
S04187,18,67,58,62,4.4,1
S04188,24,57,56,66,4.2,1
S04189,24,71,80,86,5.9,1
S04190,20,54,37,36,1.7,1
S04191,20,81,100,67,8.1,1
S04192,17,71,53,53,3.0,1
S04193,20,74,77,74,7.1,1
S04194,21,92,83,72,8.2,1
S04195,21,70,63,76,6.1,1
S04196,24,88,78,81,7.7,1
S04197,23,86,76,83,7.0,1
S04198,17,64,54,49,4.2,1
S04199,23,82,82,94,8.3,1
S04200,23,41,81,40,3.7,1
S04201,24,100,61,63,6.1,1
S04202,22,81,88,81,7.7,1
S04203,24,69,68,82,4.4,1
S04204,18,35,63,65,3.7,1
S04205,18,62,66,79,5.1,1
S04206,20,91,88,100,8.4,1
S04207,20,100,100,100,9.4,1
S04208,22,40,75,72,5.9,1
S04209,20,83,77,96,7.0,1
S04210,18,84,78,100,9.1,1
S04211,23,44,37,55,1.9,1
S04212,24,37,37,73,3.1,1
S04213,19,74,75,77,7.4,1
S04214,21,89,91,83,8.4,1
S04215,19,82,98,95,8.7,1
S04216,19,57,85,61,4.7,1
S04217,18,25,35,46,1.8,0
S04218,19,42,74,83,4.9,1
S04219,24,62,55,46,3.1,1
S04220,22,38,71,52,3.6,1
S04221,17,87,95,88,8.0,1
S04222,20,48,29,39,1.7,0
S04223,17,85,70,66,8.4,1
S04224,23,53,68,57,4.8,1
S04225,24,79,70,83,6.4,1
S04226,24,53,30,60,1.8,1
S04227,21,43,43,44,4.0,1
S04228,24,38,43,29,1.8,0
S04229,20,82,100,98,9.7,1
S04230,24,87,85,63,8.3,1
S04231,19,66,73,60,5.1,1
S04232,21,39,49,30,3.0,0
S04233,20,95,83,100,9.4,1
S04234,22,41,68,49,4.1,1
S04235,22,45,33,67,2.4,1
S04236,22,86,74,86,6.1,1
S04237,22,88,95,89,9.5,1
S04238,19,26,46,24,1.0,0
S04239,24,56,39,49,3.1,1
S04240,17,100,100,95,9.4,1
S04241,20,27,37,52,2.5,0
S04242,19,39,37,35,2.0,0
S04243,22,77,30,82,6.1,1
S04244,23,94,100,95,8.8,1
S04245,24,38,74,63,5.3,1
S04246,17,100,94,91,10.0,1
S04247,23,100,68,77,7.1,1
S04248,21,40,35,32,1.7,0
S04249,23,92,100,100,9.9,1
S04250,21,56,41,64,4.7,1
S04251,21,75,53,58,3.6,1
S04252,22,84,94,93,6.0,1
S04253,21,62,42,54,3.7,1
S04254,18,44,42,55,1.8,1
S04255,20,25,62,40,1.0,1
S04256,20,63,73,62,5.0,1
S04257,22,92,93,88,8.5,1
S04258,18,81,81,73,6.2,1
S04259,23,100,98,100,10.0,1
S04260,19,67,71,44,3.6,1
S04261,23,36,49,37,3.5,1
S04262,24,47,22,55,2.4,1
S04263,19,54,42,58,2.5,1
S04264,21,61,43,64,3.6,1
S04265,17,82,85,89,8.1,1
S04266,19,100,94,100,9.2,1
S04267,17,88,100,100,9.8,1
S04268,20,37,60,61,3.1,1
S04269,17,99,98,82,8.9,1
S04270,20,82,58,45,4.0,1
S04271,18,31,30,39,2.0,0
S04272,18,92,68,91,8.8,1
S04273,22,92,80,74,6.7,1
S04274,22,45,56,25,2.5,1
S04275,21,60,63,85,4.9,1
S04276,19,61,49,52,3.6,1
S04277,21,89,91,85,7.6,1
S04278,20,78,65,81,5.1,1
S04279,21,100,100,71,9.9,1
S04280,17,41,54,34,1.5,1
S04281,20,62,71,55,4.2,1
S04282,22,70,77,63,5.3,1
S04283,18,75,54,66,5.5,1
S04284,22,56,64,74,3.8,1
S04285,19,86,90,91,7.6,1
S04286,20,100,100,100,8.9,1
S04287,20,100,100,96,9.4,1
S04288,17,73,95,71,8.2,1
S04289,19,95,100,66,8.7,1
S04290,18,65,72,54,6.0,1
S04291,23,88,100,93,8.4,1
S04292,20,59,50,56,3.7,1
S04293,20,70,72,60,4.6,1
S04294,17,55,69,53,3.9,1
S04295,21,44,71,91,5.2,1
S04296,24,42,75,45,3.6,1
S04297,18,100,90,100,9.7,1
S04298,22,23,51,57,3.8,1
S04299,19,54,45,43,1.9,1
S04300,20,77,81,84,5.7,1
S04301,20,53,41,58,1.5,1
S04302,22,39,58,41,2.0,1
S04303,18,24,43,61,3.0,1
S04304,24,72,53,71,5.2,1
S04305,21,79,68,64,4.9,1
S04306,20,100,89,90,8.2,1
S04307,24,79,92,76,7.7,1
S04308,18,64,64,60,4.8,1
S04309,22,51,54,51,4.0,1
S04310,17,46,56,67,3.8,1
S04311,21,100,88,85,8.0,1
S04312,19,23,36,25,1.5,0
S04313,20,23,34,29,1.1,0
S04314,18,77,85,49,8.2,1
S04315,17,50,78,61,5.3,1
S04316,19,44,47,46,2.2,1
S04317,23,64,78,50,3.1,1
S04318,18,98,100,100,9.4,1
S04319,18,77,87,98,8.7,1
S04320,19,94,100,88,7.4,1
S04321,17,88,73,47,5.3,1
S04322,23,63,83,66,5.7,1
S04323,24,98,100,93,9.8,1
S04324,24,100,100,88,9.7,1
S04325,22,68,56,41,2.9,1
S04326,17,85,77,66,8.3,1
S04327,21,31,53,34,2.8,0
S04328,20,56,34,61,2.9,1
S04329,19,91,79,78,7.1,1
S04330,22,62,54,56,4.6,1
S04331,23,94,100,96,9.4,1
S04332,19,51,46,57,1.8,1
S04333,19,76,76,69,5.6,1
S04334,17,90,100,100,9.3,1
S04335,20,98,89,84,9.1,1
S04336,21,28,43,39,2.4,0
S04337,24,68,71,64,4.3,1
S04338,18,75,90,99,6.6,1
S04339,18,39,32,64,2.4,1
S04340,19,100,82,100,9.7,1
S04341,24,99,88,96,9.2,1
S04342,24,56,59,64,2.5,1
S04343,20,49,58,54,2.1,1
S04344,23,38,30,15,1.8,0
S04345,23,100,100,82,9.2,1
S04346,22,51,70,53,2.7,1
S04347,17,57,68,41,4.7,1
S04348,20,64,83,54,5.0,1
S04349,20,74,88,66,6.4,1
S04350,17,44,29,38,1.6,0
S04351,24,45,48,48,3.0,1
S04352,23,96,99,92,9.4,1
S04353,23,100,98,100,9.2,1
S04354,24,100,99,83,8.0,1
S04355,23,25,42,34,1.2,0
S04356,19,63,22,41,3.9,1
S04357,20,80,62,89,6.7,1
S04358,18,58,28,46,3.5,1
S04359,17,100,99,81,9.2,1
S04360,23,93,81,79,6.7,1
S04361,22,42,43,32,1.6,0
S04362,23,98,85,88,9.2,1
S04363,23,100,100,100,9.6,1
S04364,21,41,49,38,1.7,1
S04365,19,73,56,98,5.8,1
S04366,17,58,38,55,3.7,1
S04367,21,60,62,69,4.5,1
S04368,21,46,69,25,2.6,1
S04369,22,68,95,63,6.2,1
S04370,20,93,100,84,9.6,1
S04371,22,57,60,57,5.5,1
S04372,20,22,51,47,1.7,1
S04373,20,67,72,89,6.6,1
S04374,17,56,50,63,4.1,1
S04375,23,96,68,88,8.7,1
S04376,17,61,66,57,4.9,1
S04377,19,18,41,62,2.7,1
S04378,20,65,49,74,2.7,1
S04379,21,100,60,87,7.9,1
S04380,23,58,56,65,3.4,1
S04381,18,100,58,89,7.9,1
S04382,19,36,63,59,2.9,1
S04383,17,79,64,43,3.9,1
S04384,22,55,64,61,5.2,1
S04385,19,100,100,100,9.5,1
S04386,19,85,87,100,9.4,1
S04387,23,48,51,40,2.9,1
S04388,19,63,69,35,4.2,1
S04389,19,42,8,40,2.3,0
S04390,18,78,65,81,5.6,1
S04391,24,67,66,47,5.1,1
S04392,22,92,94,80,9.1,1
S04393,22,93,100,98,9.4,1
S04394,22,71,48,60,4.5,1
S04395,20,60,61,75,5.4,1
S04396,21,100,73,79,9.1,1
S04397,24,100,100,84,8.3,1
S04398,22,13,33,51,1.0,0
S04399,19,70,52,43,3.9,1
S04400,19,88,63,81,4.8,1
S04401,22,53,59,39,3.1,1
S04402,23,55,53,60,2.8,1
S04403,22,48,70,35,1.3,1
S04404,19,76,84,64,6.8,1
S04405,20,54,48,48,3.4,1
S04406,17,21,33,47,1.5,0
S04407,17,51,47,52,3.1,1
S04408,24,97,71,100,8.2,1
S04409,24,100,94,100,8.7,1
S04410,22,80,77,53,5.3,1
S04411,18,53,56,48,4.7,1
S04412,22,97,92,83,9.8,1
S04413,23,70,67,39,2.8,1
S04414,22,46,33,64,2.9,1
S04415,24,56,30,62,3.6,1
S04416,17,45,34,42,2.6,1
S04417,19,50,43,61,4.4,1
S04418,22,100,100,100,9.2,1
S04419,19,71,72,98,6.5,1
S04420,19,49,61,66,4.7,1
S04421,18,95,100,64,9.4,1
S04422,19,12,30,43,1.4,0
S04423,17,40,59,62,2.9,1
S04424,20,62,92,75,6.1,1
S04425,20,84,71,84,6.5,1
S04426,21,28,47,44,1.4,0
S04427,23,72,60,47,4.6,1
S04428,22,96,90,67,6.8,1
S04429,23,93,64,77,7.3,1
S04430,17,76,59,90,6.7,1
S04431,19,58,53,48,3.9,1
S04432,20,21,31,48,1.8,0
S04433,23,62,58,67,4.8,1
S04434,17,32,42,64,2.2,1
S04435,20,100,100,96,9.5,1
S04436,19,98,63,46,5.3,1
S04437,23,62,47,65,3.9,1
S04438,20,64,83,100,7.9,1
S04439,22,65,60,77,5.5,1
S04440,24,57,45,47,3.8,1
S04441,22,92,71,75,8.3,1
S04442,21,87,95,80,8.8,1
S04443,21,85,74,100,7.1,1
S04444,20,21,50,36,1.4,0
S04445,24,62,56,65,6.1,1
S04446,17,96,81,83,7.9,1
S04447,22,30,66,42,2.2,1
S04448,17,56,40,71,3.1,1
S04449,24,80,92,80,8.9,1
S04450,17,56,22,53,1.2,1
S04451,24,78,70,86,7.8,1
S04452,20,65,86,82,5.3,1
S04453,17,69,68,84,5.0,1
S04454,22,27,38,39,1.1,0
S04455,19,94,71,85,8.4,1
S04456,21,66,64,60,4.2,1
S04457,19,84,86,70,5.9,1
S04458,17,91,95,60,7.1,1
S04459,19,81,91,100,7.3,1
S04460,22,100,86,100,9.6,1
S04461,22,100,75,57,5.8,1
S04462,17,73,71,37,4.6,1
S04463,20,91,78,69,9.6,1
S04464,19,81,66,87,6.8,1
S04465,20,51,66,48,3.7,1
S04466,20,40,54,39,2.1,1
S04467,24,79,74,96,8.6,1
S04468,18,54,70,54,4.3,1
S04469,17,100,81,85,6.9,1
S04470,21,74,76,68,5.2,1
S04471,22,18,41,49,2.8,0
S04472,22,91,84,56,6.4,1
S04473,17,50,49,31,1.5,1
S04474,24,58,59,70,4.7,1
S04475,23,81,72,63,5.9,1
S04476,23,54,57,79,4.9,1
S04477,23,81,100,100,7.7,1
S04478,24,100,90,97,8.5,1
S04479,21,85,76,100,7.9,1
S04480,22,13,29,48,1.3,0
S04481,17,46,50,42,2.7,1
S04482,24,70,81,73,5.8,1
S04483,22,100,82,100,9.4,1
S04484,20,93,100,83,8.5,1
S04485,19,89,96,78,8.6,1
S04486,19,67,61,42,3.7,1
S04487,24,66,64,62,4.9,1
S04488,22,58,67,54,5.2,1
S04489,18,58,44,67,2.4,1
S04490,21,38,50,42,1.3,1
S04491,23,100,99,100,9.5,1
S04492,21,53,61,49,3.2,1
S04493,21,38,47,39,3.2,1
S04494,24,33,44,27,1.8,0
S04495,20,100,89,85,9.4,1
S04496,21,72,89,78,6.2,1
S04497,19,96,70,85,7.0,1
S04498,20,100,93,100,9.2,1
S04499,17,68,55,41,4.1,1
S04500,21,78,73,76,6.6,1
S04501,21,48,46,27,1.3,1
S04502,17,51,44,54,2.7,1
S04503,21,93,100,95,8.5,1
S04504,17,88,77,71,7.9,1
S04505,20,47,62,71,4.2,1
S04506,19,66,52,89,4.4,1
S04507,17,71,77,81,5.8,1
S04508,18,27,35,35,1.0,0
S04509,24,64,50,49,3.2,1
S04510,24,33,64,48,2.9,1
S04511,17,46,45,44,3.3,1
S04512,24,100,97,91,8.3,1
S04513,21,57,45,41,3.5,1
S04514,23,46,50,26,2.7,1
S04515,23,72,55,71,5.5,1
S04516,24,98,86,92,8.8,1
S04517,20,32,51,46,3.2,1
S04518,22,34,63,27,1.7,1
S04519,20,78,61,63,4.2,1
S04520,22,79,100,72,7.7,1
S04521,23,69,76,70,6.0,1
S04522,23,86,86,100,8.4,1
S04523,17,100,100,100,9.6,1
S04524,19,83,94,70,8.1,1
S04525,18,82,68,60,6.4,1
S04526,20,71,74,70,5.4,1
S04527,21,45,35,23,1.4,0
S04528,22,92,78,75,9.9,1
S04529,24,57,73,68,4.5,1
S04530,21,41,59,51,2.4,1
S04531,19,86,100,84,7.0,1
S04532,22,44,60,58,3.6,1
S04533,20,86,72,73,6.3,1
S04534,17,90,85,66,6.3,1
S04535,21,53,76,71,5.0,1
S04536,19,87,100,100,8.5,1
S04537,20,46,53,48,3.4,1
S04538,23,97,64,53,5.0,1
S04539,23,66,63,57,5.8,1
S04540,20,100,87,69,7.0,1
S04541,20,75,70,89,8.1,1
S04542,20,50,72,37,4.6,1
S04543,22,71,86,83,6.8,1
S04544,20,34,53,55,2.4,1
S04545,21,97,100,74,9.4,1
S04546,19,52,79,49,4.4,1
S04547,22,76,95,84,7.6,1
S04548,20,49,30,37,1.2,0
S04549,18,62,42,56,2.8,1
S04550,24,80,58,66,5.4,1
S04551,18,100,100,100,8.9,1
S04552,19,72,59,66,5.7,1
S04553,23,94,100,84,9.4,1
S04554,17,57,84,55,5.4,1
S04555,17,73,58,77,5.4,1
S04556,24,28,42,45,2.1,0
S04557,23,79,90,95,8.2,1
S04558,22,64,63,60,3.2,1
S04559,22,100,100,69,9.1,1
S04560,22,100,77,81,9.2,1
S04561,17,100,95,84,9.5,1
S04562,18,68,68,60,5.7,1
S04563,17,66,64,75,7.1,1
S04564,21,96,82,98,8.0,1
S04565,20,49,50,60,2.2,1
S04566,22,77,73,71,6.4,1
S04567,18,32,19,36,1.3,0
S04568,19,81,100,60,5.5,1
S04569,24,32,49,48,2.4,1
S04570,19,37,49,51,2.6,1
S04571,20,47,47,70,4.3,1
S04572,18,65,68,74,4.9,1
S04573,17,65,76,49,6.6,1
S04574,17,30,18,40,1.7,0
S04575,21,61,56,85,5.5,1
S04576,21,43,57,43,2.6,1
S04577,17,57,98,87,6.2,1
S04578,19,80,83,73,6.7,1
S04579,24,88,86,74,6.0,1
S04580,22,87,83,70,7.6,1
S04581,19,75,57,45,4.0,1
S04582,24,100,100,94,7.9,1
S04583,21,74,85,75,4.9,1
S04584,20,69,84,68,5.4,1
S04585,24,80,66,63,6.8,1
S04586,17,44,36,39,1.2,0
S04587,21,75,83,93,6.9,1
S04588,21,55,74,97,6.6,1
S04589,22,61,61,53,3.8,1
S04590,17,26,51,23,1.8,0
S04591,22,28,54,53,1.8,1
S04592,17,99,100,92,9.3,1
S04593,22,81,78,92,7.2,1
S04594,24,25,27,48,2.1,0
S04595,19,61,64,49,4.2,1
S04596,20,87,98,75,6.3,1
S04597,20,79,86,100,8.5,1
S04598,17,51,47,38,1.4,1
S04599,18,31,60,39,3.1,1
S04600,23,100,98,74,9.0,1
S04601,21,29,36,28,1.1,0
S04602,21,49,38,45,2.8,1
S04603,17,79,73,100,9.6,1
S04604,24,76,63,62,6.5,1
S04605,22,55,49,72,3.4,1
S04606,18,37,53,25,1.6,0
S04607,19,29,37,67,1.3,1
S04608,22,39,46,73,3.2,1
S04609,22,100,84,94,8.9,1
S04610,17,63,71,43,4.7,1
S04611,17,100,100,82,7.5,1
S04612,24,93,100,90,9.3,1
S04613,21,57,71,48,4.7,1
S04614,17,56,31,52,2.7,1
S04615,17,51,67,60,5.7,1
S04616,17,84,100,86,9.2,1
S04617,24,100,100,85,8.2,1
S04618,21,24,22,34,1.6,0
S04619,19,61,81,100,7.2,1
S04620,19,96,78,66,6.1,1
S04621,23,82,88,100,9.2,1
S04622,23,44,16,46,2.1,0
S04623,17,72,73,75,5.8,1
S04624,23,62,85,97,8.9,1
S04625,21,59,54,73,4.7,1
S04626,24,73,63,70,5.3,1
S04627,19,42,38,44,1.6,1
S04628,22,64,54,55,3.5,1
S04629,19,52,47,56,3.9,1
S04630,19,100,97,86,9.5,1
S04631,21,45,33,54,3.5,1
S04632,23,49,70,69,5.1,1
S04633,22,65,46,84,7.0,1
S04634,21,27,43,50,2.5,1
S04635,17,80,80,65,5.4,1
S04636,24,68,72,83,7.6,1
S04637,20,99,100,85,8.8,1
S04638,19,75,91,80,6.6,1
S04639,20,80,41,76,7.0,1
S04640,24,58,42,47,2.1,1
S04641,24,96,65,100,9.5,1
S04642,21,50,43,37,2.2,1
S04643,21,89,88,93,8.0,1
S04644,21,50,24,54,3.4,1
S04645,20,100,100,100,9.4,1
S04646,21,68,88,80,7.5,1
S04647,24,100,76,93,7.8,1
S04648,17,57,68,51,3.0,1
